ID condition rando type order block chunk sound_dist concept_dist answer RT score problem gender age native
subject_14 sound 0 Task 2 0 2 1 0 0 2202 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 2 3 0 1 2154 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 2 0 0 1 2105 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 2 2 0 1 2409 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 2 0 0 1 2321 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 2 3 0 1 2240 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 2 1 0 0 2330 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 2 4 0 1 2146 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 2 1 0 0 2424 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 2 2 0 1 2193 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 2 4 0 1 2096 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 2 3 0 1 2074 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 2 0 0 0 2305 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 4 1 1 2413 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 3 2 1 2170 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 4 3 1 2281 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 1 0 0 2089 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 2 1 1 2075 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 3 4 1 2145 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 4 4 1 2234 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 0 2 0 2689 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 1 4 0 2193 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 2 3 1 2043 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 1 1 1 2079 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 0 4 0 2193 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 2 2 1 2233 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 1 2 1 2322 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 3 0 1 2145 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 3 1 1 2225 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 0 0 0 2217 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 1 3 0 2161 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 4 0 1 2048 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 4 2 1 2074 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 2 0 1 2122 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 2 4 1 2057 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 0 1 0 1978 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 3 3 1 2097 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 2 0 3 0 2019 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 2 0 3 0 2219 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 2 0 4 1 1977 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 2 0 1 0 2065 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 2 0 2 0 1954 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 2 0 0 0 2398 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 2 0 2 0 2217 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 2 0 0 0 2218 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 2 0 4 1 2217 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 2 0 1 1 2346 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 2 0 3 0 2857 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 2 0 0 0 4473 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 2 0 1 1 2130 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 2 0 3 1 2169 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 2 0 2 1 3143 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 2 0 4 1 2192 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 2 0 2 1 2202 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 2 0 0 1 3712 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 2 0 1 1 2409 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 2 0 3 1 2066 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 2 0 4 1 2090 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 2 0 0 0 2208 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 2 0 2 1 2089 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 2 0 1 1 1962 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 2 0 3 0 2321 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 2 0 4 1 2274 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 1 3 0 2273 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 4 3 1 2136 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 3 1 1 2191 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 2 2 1 2489 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 2 3 1 2347 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 1 0 0 2224 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 0 0 0 2121 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 0 2 0 2177 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 2 0 0 2370 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 1 2 0 2064 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 2 1 0 2302 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 4 0 1 2150 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 2 4 1 2361 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 4 4 1 2081 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 4 2 1 2131 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 0 1 1 2238 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 4 1 1 2395 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 1 4 0 2519 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 3 3 1 2249 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 0 3 0 2238 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 3 4 0 2150 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 1 1 0 2161 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 0 4 0 2410 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 3 2 1 2168 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 3 3 0 0 2153 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 3 4 0 1 2141 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 3 1 0 1 2514 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 3 3 0 0 2484 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 3 2 0 0 2386 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 3 0 0 0 2151 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 3 0 0 1 2342 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 3 3 0 0 2205 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 3 1 0 1 3018 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 3 2 0 0 2400 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 3 4 0 0 2739 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 3 0 0 0 2514 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 3 2 0 1 2418 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 3 1 0 0 2361 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 3 3 0 1 2170 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 3 4 0 1 2568 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 3 1 0 0 3769 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 3 0 0 0 2442 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 3 3 0 1 2250 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 3 4 0 0 2416 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 3 2 0 1 2435 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 3 0 0 1 2602 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 3 1 0 1 3170 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 3 4 0 1 2321 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 3 3 0 1 2186 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 3 2 0 1 2642 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 3 0 1 1 2243 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 3 0 4 0 2122 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 3 0 2 1 2073 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 3 0 0 1 2050 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 3 0 3 1 2130 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 3 0 1 0 2083 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 3 0 3 0 2137 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 3 0 2 0 2167 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 3 0 4 1 2179 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 3 0 0 0 2041 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 3 0 4 1 2106 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 3 0 3 0 2280 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 3 0 1 0 2161 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 3 0 2 0 2171 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 3 0 0 0 2099 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 3 0 1 1 2168 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 3 0 3 1 2098 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 3 0 2 0 2241 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 3 0 0 0 2049 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 3 0 4 1 2098 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 3 0 0 0 2115 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 3 0 3 1 2130 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 3 0 2 0 2113 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 3 0 1 0 2194 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 3 0 4 1 2061 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 4 0 0 0 2156 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 4 3 0 1 2151 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 4 4 0 1 2240 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 4 1 0 1 2458 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 4 2 0 0 2177 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 4 4 0 1 2146 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 4 0 0 0 2274 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 4 3 0 1 2144 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 4 2 0 1 2193 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 4 1 0 1 2281 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 4 3 0 1 2322 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 4 2 0 0 2305 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 4 0 0 0 2113 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 4 4 0 1 2209 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 4 1 0 0 2091 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 4 1 0 0 2360 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 4 0 0 0 2780 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 4 3 0 1 2748 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 4 4 0 0 2674 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 4 2 0 0 2490 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 5 0 4 4 0 1 2300 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 4 0 4 3 0 1 2292 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 1 0 4 0 0 0 2306 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 2 0 4 1 0 0 2218 0.833333333333 No F 20-29 yes
subject_14 sound 0 Task 3 0 4 2 0 1 2065 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 4 0 0 0 2111 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 4 0 1 0 2058 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 4 0 3 1 2287 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 4 0 4 1 2017 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 4 0 2 1 2259 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 4 0 4 1 2097 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 4 0 0 0 2009 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 4 0 2 1 2265 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 4 0 1 1 2354 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 4 0 3 0 2262 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 4 0 1 1 2135 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 4 0 0 0 2186 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 4 0 3 0 2206 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 4 0 4 1 2091 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 4 0 2 0 1977 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 4 0 2 1 2213 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 4 0 0 0 2041 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 4 0 1 1 2250 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 4 0 4 1 2119 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 4 0 3 1 2263 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 2 0 4 0 1 0 2136 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 1 0 4 0 0 0 1947 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 3 0 4 0 2 0 2137 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 5 0 4 0 4 1 2139 0.833333333333 No F 20-29 yes
subject_14 concept 0 Task 4 0 4 0 3 0 2297 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 4 1 1 2052 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 3 1 1 2152 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 2 1 1 2271 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 3 4 1 2115 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 2 2 1 2265 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 2 4 0 2185 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 1 2 0 2122 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 4 3 0 2324 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 1 3 0 2330 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 0 0 0 2281 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 2 0 0 2194 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 1 1 0 2178 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 3 3 0 2275 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 4 0 0 2281 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 0 2 0 2289 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 0 3 1 2218 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 3 0 1 2313 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 2 3 1 2281 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 4 4 1 2181 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 0 1 1 2274 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 1 0 1 2369 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 1 4 0 2409 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 0 4 0 2266 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 4 2 1 2273 0.833333333333 No F 20-29 yes
subject_14 joint 0 Task 0 0 4 3 2 0 2658 0.833333333333 No F 20-29 yes
subject_15 joint 0 preTask 1 1  NA NA 1 8013 0.916666666667 No F 30-39 yes
subject_15 joint 0 preTask 1 1  NA NA 1 6004 0.916666666667 No F 30-39 yes
subject_15 joint 0 preTask 0 1  NA NA 0 2269 0.916666666667 No F 30-39 yes
subject_15 joint 0 preTask 0 1  NA NA 0 2274 0.916666666667 No F 30-39 yes
subject_15 sound 0 preTask 0 1  NA NA 0 2414 0.916666666667 No F 30-39 yes
subject_15 sound 0 preTask 1 1  NA NA 1 2116 0.916666666667 No F 30-39 yes
subject_15 sound 0 preTask 1 1  NA NA 1 2212 0.916666666667 No F 30-39 yes
subject_15 sound 0 preTask 0 1  NA NA 0 2328 0.916666666667 No F 30-39 yes
subject_15 concept 0 preTask 1 1  NA NA 0 2753 0.916666666667 No F 30-39 yes
subject_15 concept 0 preTask 0 1  NA NA 0 2638 0.916666666667 No F 30-39 yes
subject_15 concept 0 preTask 0 1  NA NA 0 2609 0.916666666667 No F 30-39 yes
subject_15 concept 0 preTask 1 1  NA NA 1 4362 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 0 3 0 2974 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 2 3 1 2376 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 2 4 1 2356 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 1 2 0 2486 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 3 2 1 2130 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 2 0 1 2129 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 0 1 0 2206 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 1 4 1 2365 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 3 0 1 2130 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 1 3 0 2419 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 0 0 0 2098 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 4 3 1 1918 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 4 4 1 1946 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 0 4 0 2387 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 1 1 1 2555 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 0 2 0 2021 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 2 1 1 2128 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 4 2 1 2063 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 4 0 1 2000 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 2 2 1 2089 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 3 1 1 2008 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 1 0 0 2008 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 4 1 1 2012 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 3 4 1 1922 0.916666666667 No F 30-39 yes
subject_15 joint 0 Task 0 0 1 3 3 1 1956 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 1 0 1 0 0 0 2807 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 4 0 1 0 3 1 2731 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 5 0 1 0 4 1 2343 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 3 0 1 0 2 1 2425 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 2 0 1 0 1 0 2005 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 2 0 1 0 1 0 2094 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 1 0 1 0 0 0 2156 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 3 0 1 0 2 0 2250 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 4 0 1 0 3 1 2480 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 5 0 1 0 4 0 2210 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 1 0 1 0 0 0 2470 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 3 0 1 0 2 0 1988 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 2 0 1 0 1 0 1996 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 4 0 1 0 3 0 2014 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 5 0 1 0 4 1 2188 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 4 0 1 0 3 1 2292 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 3 0 1 0 2 0 2220 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 5 0 1 0 4 1 2135 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 2 0 1 0 1 0 2150 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 1 0 1 0 0 0 2033 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 1 0 1 0 0 0 2129 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 5 0 1 0 4 1 2094 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 2 0 1 0 1 0 2260 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 4 0 1 0 3 0 2100 0.916666666667 No F 30-39 yes
subject_15 concept 0 Task 3 0 1 0 2 1 2222 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 1 0 0 0 2087 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 1 4 0 1 1905 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 1 1 0 0 2038 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 1 2 0 1 1998 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 1 3 0 1 2047 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 1 0 0 0 1903 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 1 1 0 1 2013 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 1 4 0 1 1934 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 1 2 0 1 1893 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 1 3 0 1 1911 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 1 0 0 0 1955 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 1 1 0 0 2370 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 1 4 0 1 1899 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 1 3 0 1 1883 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 1 2 0 1 1862 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 1 0 0 0 1899 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 1 2 0 1 1920 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 1 3 0 1 1901 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 1 4 0 1 1880 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 1 1 0 0 1988 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 1 2 0 1 2074 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 1 0 0 0 1915 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 1 1 0 1 1920 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 1 3 0 1 1768 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 1 4 0 1 1845 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 2 1 0 0 1953 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 2 0 0 0 1939 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 2 2 0 1 1962 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 2 4 0 1 1946 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 2 3 0 1 1902 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 2 0 2 1 0 0 1942 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 5 0 2 4 0 1 1879 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 3 0 2 2 0 1 1972 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 1 0 2 0 0 0 1896 0.916666666667 No F 30-39 yes
subject_15 sound 0 Task 4 0 2 3 0 1 1924 0.916666666667 No F 30-39 yes
