ID condition rando type order block chunk sound_dist concept_dist answer RT score problem gender age native
subject_2 joint 3 Task 0 1 1 4 1 1 2255 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 4 4 1 2022 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 3 4 1 2260 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 4 0 1 2382 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 4 3 1 2145 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 3 2 1 2277 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 2 2 1 2207 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 4 2 1 2329 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 1 3 1 2202 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 0 2 0 2940 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 1 2 1 2232 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 0 0 0 2195 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 0 4 1 2861 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 1 4 1 2193 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 3 3 1 2176 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 0 1 0 2133 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 2 4 1 2226 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 1 2 0 0 2096 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 1 0 0 2750 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 0 3 0 3563 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 3 1 1 2314 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 4 2 1 2182 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 2 1 0 2386 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 2 4 1 2387 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 3 0 1 2425 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 1 1 0 2417 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 0 1 0 2296 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 2 0 0 2109 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 4 3 1 2119 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 4 0 0 2263 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 3 4 1 2134 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 4 4 1 2185 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 1 3 1 2206 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 3 2 1 2142 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 1 4 1 2081 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 0 0 0 2235 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 1 2 0 2181 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 2 3 1 2189 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 3 3 1 2067 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 4 1 1 2327 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 2 2 1 2357 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 0 2 0 2187 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 1 0 4 0 2543 1.0 No M 20-29 yes
subject_2 concept 3 Task 3 1 2 0 2 0 2554 1.0 No M 20-29 yes
subject_2 concept 3 Task 1 1 2 0 0 0 2705 1.0 No M 20-29 yes
subject_2 concept 3 Task 2 1 2 0 1 0 2331 1.0 No M 20-29 yes
subject_2 concept 3 Task 4 1 2 0 3 1 2193 1.0 No M 20-29 yes
subject_2 concept 3 Task 5 1 2 0 4 1 2221 1.0 No M 20-29 yes
subject_2 concept 3 Task 5 2 2 0 4 1 2336 1.0 No M 20-29 yes
subject_2 concept 3 Task 2 2 2 0 1 0 2748 1.0 No M 20-29 yes
subject_2 concept 3 Task 3 2 2 0 2 0 2730 1.0 No M 20-29 yes
subject_2 concept 3 Task 4 2 2 0 3 1 2579 1.0 No M 20-29 yes
subject_2 concept 3 Task 1 2 2 0 0 0 2182 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 4 2 1 2137 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 3 0 0 2152 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 4 4 1 2196 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 0 2 0 2185 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 4 1 1 3257 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 2 0 0 2049 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 3 2 1 2162 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 2 4 1 2297 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 1 2 0 2213 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 0 4 0 2053 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 0 3 0 2069 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 2 1 0 2099 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 3 3 1 2381 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 1 3 0 3076 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 1 4 0 2135 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 4 3 1 2072 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 4 0 1 2416 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 1 0 0 2099 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 3 1 1 2328 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 1 1 0 2146 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 0 0 0 2152 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 0 1 0 1926 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 2 3 1 2288 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 3 4 1 1940 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 2 2 2 1 2313 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 0 4 0 2580 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 4 0 1 2263 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 2 4 1 2557 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 1 4 1 2002 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 2 2 1 2156 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 1 1 0 2690 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 0 1 0 1975 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 4 3 1 1958 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 2 1 1 2591 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 2 0 0 1956 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 2 3 1 2494 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 3 0 1 2143 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 0 2 0 2285 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 1 0 0 2040 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 4 1 1 2266 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 1 3 0 2207 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 3 1 1 2163 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 4 4 1 2010 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 1 2 0 2211 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 0 3 0 2098 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 4 2 1 1966 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 3 2 1 2042 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 3 4 1 2062 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 3 3 1 2256 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 2 0 0 0 2072 1.0 No M 20-29 yes
subject_2 sound 3 Task 2 1 2 1 0 0 2057 1.0 No M 20-29 yes
subject_2 sound 3 Task 5 1 2 4 0 1 2048 1.0 No M 20-29 yes
subject_2 sound 3 Task 3 1 2 2 0 1 2349 1.0 No M 20-29 yes
subject_2 sound 3 Task 4 1 2 3 0 1 2107 1.0 No M 20-29 yes
subject_2 sound 3 Task 1 1 2 0 0 0 1995 1.0 No M 20-29 yes
subject_2 sound 3 Task 5 2 2 4 0 1 1987 1.0 No M 20-29 yes
subject_2 sound 3 Task 4 2 2 3 0 1 2051 1.0 No M 20-29 yes
subject_2 sound 3 Task 3 2 2 2 0 1 2078 1.0 No M 20-29 yes
subject_2 sound 3 Task 2 2 2 1 0 1 2099 1.0 No M 20-29 yes
subject_2 sound 3 Task 1 2 2 0 0 0 2043 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 0 3 0 2270 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 3 1 1 2072 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 3 0 0 2174 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 2 3 1 2115 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 4 4 1 1942 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 1 1 1 2098 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 4 3 1 2058 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 4 0 1 2410 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 0 4 0 2301 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 2 4 1 2235 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 3 2 1 2212 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 1 2 0 3196 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 0 0 0 2103 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 3 4 1 2056 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 1 0 0 2002 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 1 4 0 2151 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 4 2 1 2081 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 0 1 0 2007 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 4 1 1 2090 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 0 2 0 2198 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 2 0 1 2238 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 2 2 1 2120 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 2 1 1 2242 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 1 3 0 2614 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 3 3 3 1 2164 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 1 0 0 1925 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 2 4 1 2208 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 2 1 1 2312 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 2 3 1 2381 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 2 0 1 3143 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 1 1 0 2528 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 4 3 1 1997 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 3 4 1 1942 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 3 2 1 1975 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 0 2 0 2061 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 1 2 0 2095 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 0 4 0 2153 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 2 2 1 1981 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 0 0 0 1972 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 4 1 1 1996 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 3 1 1 2750 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 4 4 1 2022 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 4 0 0 1952 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 0 1 0 2309 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 0 3 0 2638 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 1 4 0 2562 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 3 3 1 2032 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 3 0 1 2678 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 4 2 1 1992 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 3 1 3 0 2218 1.0 No M 20-29 yes
subject_2 sound 3 Task 3 1 3 2 0 1 3072 1.0 No M 20-29 yes
subject_2 sound 3 Task 4 1 3 3 0 1 2004 1.0 No M 20-29 yes
subject_2 sound 3 Task 5 1 3 4 0 1 2320 1.0 No M 20-29 yes
subject_2 sound 3 Task 1 1 3 0 0 0 1963 1.0 No M 20-29 yes
subject_2 sound 3 Task 2 1 3 1 0 0 2018 1.0 No M 20-29 yes
subject_2 sound 3 Task 5 2 3 4 0 1 1933 1.0 No M 20-29 yes
subject_2 sound 3 Task 1 2 3 0 0 0 2024 1.0 No M 20-29 yes
subject_2 sound 3 Task 4 2 3 3 0 1 1943 1.0 No M 20-29 yes
subject_2 sound 3 Task 2 2 3 1 0 0 2067 1.0 No M 20-29 yes
subject_2 sound 3 Task 3 2 3 2 0 1 1959 1.0 No M 20-29 yes
subject_2 concept 3 Task 4 1 3 0 3 1 2452 1.0 No M 20-29 yes
subject_2 concept 3 Task 5 1 3 0 4 1 1996 1.0 No M 20-29 yes
subject_2 concept 3 Task 2 1 3 0 1 0 2222 1.0 No M 20-29 yes
subject_2 concept 3 Task 1 1 3 0 0 0 2004 1.0 No M 20-29 yes
subject_2 concept 3 Task 3 1 3 0 2 1 2442 1.0 No M 20-29 yes
subject_2 concept 3 Task 4 2 3 0 3 1 2240 1.0 No M 20-29 yes
subject_2 concept 3 Task 2 2 3 0 1 1 2763 1.0 No M 20-29 yes
subject_2 concept 3 Task 3 2 3 0 2 1 2356 1.0 No M 20-29 yes
subject_2 concept 3 Task 1 2 3 0 0 0 1966 1.0 No M 20-29 yes
subject_2 concept 3 Task 5 2 3 0 4 1 2018 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 0 4 0 2655 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 1 0 0 1948 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 2 3 1 1971 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 2 4 1 2068 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 3 3 1 2033 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 4 4 1 2116 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 4 1 1 1996 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 0 3 0 2253 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 1 3 0 2012 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 0 2 0 2025 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 0 1 0 1948 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 3 2 1 2149 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 3 1 0 2050 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 4 0 0 1953 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 1 1 1 2588 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 0 0 0 2011 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 4 2 1 1892 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 3 0 0 1953 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 4 3 1 2047 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 1 4 1 2059 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 2 0 0 4233 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 1 2 0 2028 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 3 4 0 2082 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 2 2 0 2035 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 1 4 2 1 0 2029 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 2 3 0 2296 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 4 2 1 1997 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 3 2 1 1981 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 4 0 1 2275 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 4 4 1 1960 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 1 0 0 2101 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 2 1 1 2493 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 0 1 1 2134 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 0 4 0 2104 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 3 1 1 2386 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 1 4 0 2208 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 3 4 1 2005 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 3 3 1 2066 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 2 2 0 2554 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 3 0 1 2335 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 0 2 0 2450 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 2 4 1 2627 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 1 1 0 3024 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 1 2 0 1838 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 4 3 1 1921 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 2 0 0 2731 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 0 3 0 2376 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 0 0 0 1774 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 4 1 1 1928 1.0 No M 20-29 yes
subject_2 joint 3 Task 0 2 4 1 3 0 2190 1.0 No M 20-29 yes
subject_2 sound 3 Task 2 1 4 1 0 0 1919 1.0 No M 20-29 yes
subject_2 sound 3 Task 4 1 4 3 0 1 2099 1.0 No M 20-29 yes
subject_2 sound 3 Task 3 1 4 2 0 0 2054 1.0 No M 20-29 yes
subject_2 sound 3 Task 1 1 4 0 0 0 1970 1.0 No M 20-29 yes
subject_2 sound 3 Task 5 1 4 4 0 1 2310 1.0 No M 20-29 yes
subject_2 sound 3 Task 3 2 4 2 0 0 2152 1.0 No M 20-29 yes
subject_2 sound 3 Task 4 2 4 3 0 1 2268 1.0 No M 20-29 yes
subject_2 sound 3 Task 5 2 4 4 0 1 1983 1.0 No M 20-29 yes
subject_2 sound 3 Task 2 2 4 1 0 0 2015 1.0 No M 20-29 yes
subject_2 sound 3 Task 1 2 4 0 0 0 2135 1.0 No M 20-29 yes
subject_2 concept 3 Task 2 1 4 0 1 0 2392 1.0 No M 20-29 yes
subject_2 concept 3 Task 3 1 4 0 2 0 2287 1.0 No M 20-29 yes
subject_2 concept 3 Task 5 1 4 0 4 1 2117 1.0 No M 20-29 yes
subject_2 concept 3 Task 4 1 4 0 3 1 2296 1.0 No M 20-29 yes
subject_2 concept 3 Task 1 1 4 0 0 0 2034 1.0 No M 20-29 yes
subject_2 concept 3 Task 3 2 4 0 2 0 2206 1.0 No M 20-29 yes
subject_2 concept 3 Task 4 2 4 0 3 0 2440 1.0 No M 20-29 yes
subject_2 concept 3 Task 1 2 4 0 0 0 2071 1.0 No M 20-29 yes
subject_2 concept 3 Task 5 2 4 0 4 1 2209 1.0 No M 20-29 yes
subject_2 concept 3 Task 2 2 4 0 1 1 2350 1.0 No M 20-29 yes
subject_3 joint 1 preTask 0 1  NA NA 0 3234 1.0 No M 20-29 yes
subject_3 joint 1 preTask 1 1  NA NA 1 2344 1.0 No M 20-29 yes
subject_3 joint 1 preTask 0 1  NA NA 0 2193 1.0 No M 20-29 yes
subject_3 joint 1 preTask 1 1  NA NA 1 2323 1.0 No M 20-29 yes
subject_3 sound 1 preTask 1 1  NA NA 1 2353 1.0 No M 20-29 yes
subject_3 sound 1 preTask 0 1  NA NA 0 2274 1.0 No M 20-29 yes
subject_3 sound 1 preTask 0 1  NA NA 0 2218 1.0 No M 20-29 yes
subject_3 sound 1 preTask 1 1  NA NA 1 2251 1.0 No M 20-29 yes
subject_3 concept 1 preTask 0 1  NA NA 0 2557 1.0 No M 20-29 yes
subject_3 concept 1 preTask 0 1  NA NA 0 2585 1.0 No M 20-29 yes
subject_3 concept 1 preTask 1 1  NA NA 1 2568 1.0 No M 20-29 yes
subject_3 concept 1 preTask 1 1  NA NA 1 2865 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 3 0 1 2498 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 4 1 1 2363 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 3 2 0 2601 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 1 2 0 2194 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 2 2 0 2247 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 0 1 0 2147 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 2 1 0 2522 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 4 4 1 2122 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 1 1 0 2217 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 1 0 0 2227 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 3 3 1 2154 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 3 1 1 2188 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 4 0 1 2481 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 1 3 0 3411 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 4 3 1 2185 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 2 4 1 2875 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 0 0 0 2344 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 0 2 0 2369 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 2 0 0 2194 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 3 4 1 2163 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 0 3 1 3105 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 2 3 1 2835 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 4 2 1 2153 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 1 4 1 3067 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 1 1 0 4 1 2328 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 3 4 1 2281 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 3 3 1 2164 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 0 2 1 3912 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 0 0 0 2169 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 0 1 0 2170 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 2 1 0 3123 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 4 2 1 2158 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 1 0 0 2642 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 2 3 1 2331 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 0 3 1 2284 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 4 3 0 2096 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 2 4 1 2210 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 1 4 1 2193 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 1 3 1 2171 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 2 2 1 2369 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 4 1 1 3537 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 1 2 0 2147 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 2 0 0 2122 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 0 4 1 2144 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 3 0 0 2778 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 4 4 1 2058 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 4 0 1 2252 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 3 1 0 2185 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 1 1 0 2131 1.0 No M 20-29 yes
subject_3 joint 1 Task 0 2 1 3 2 0 3171 1.0 No M 20-29 yes
subject_3 concept 1 Task 4 1 1 0 3 1 2393 1.0 No M 20-29 yes
subject_3 concept 1 Task 2 1 1 0 1 0 2540 1.0 No M 20-29 yes
subject_3 concept 1 Task 1 1 1 0 0 0 2514 1.0 No M 20-29 yes
subject_3 concept 1 Task 5 1 1 0 4 1 2563 1.0 No M 20-29 yes
subject_3 concept 1 Task 3 1 1 0 2 0 2560 1.0 No M 20-29 yes
subject_3 concept 1 Task 4 2 1 0 3 1 2162 1.0 No M 20-29 yes
subject_3 concept 1 Task 1 2 1 0 0 0 2585 1.0 No M 20-29 yes
subject_3 concept 1 Task 2 2 1 0 1 0 3306 1.0 No M 20-29 yes
subject_3 concept 1 Task 3 2 1 0 2 1 2696 1.0 No M 20-29 yes
subject_3 concept 1 Task 5 2 1 0 4 1 2506 1.0 No M 20-29 yes
subject_3 sound 1 Task 3 1 1 2 0 0 2170 1.0 No M 20-29 yes
subject_3 sound 1 Task 2 1 1 1 0 0 2202 1.0 No M 20-29 yes
subject_3 sound 1 Task 5 1 1 4 0 1 2160 1.0 No M 20-29 yes
subject_3 sound 1 Task 4 1 1 3 0 1 2124 1.0 No M 20-29 yes
subject_3 sound 1 Task 1 1 1 0 0 0 2114 1.0 No M 20-29 yes
subject_3 sound 1 Task 2 2 1 1 0 0 2107 1.0 No M 20-29 yes
subject_3 sound 1 Task 3 2 1 2 0 0 2937 1.0 No M 20-29 yes
