ID condition rando type order block sound_dist concept_dist answer RT score problem gender age native
subject_16 joint 0 Task 0 2 3 0 1 2200 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 2 2 1 3960 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 4 2 1 2785 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 3 3 1 1881 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 2 0 1 4864 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 2 3 0 3092 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 0 1 0 1954 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 3 2 1 2039 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 2 4 1 1603 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 1 0 1 2105 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 0 3 1 1905 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 0 2 1 1818 0.833333333333 No M 20-29 yes
subject_16 joint 0 Task 0 2 1 1 1 1889 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 1 1 0 0 1 2238 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 3 1 2 0 0 2665 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 2 1 1 0 1 5411 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 5 1 4 0 1 1673 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 4 1 3 0 1 2081 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 1 2 0 0 1 3432 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 3 2 2 0 1 2241 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 4 2 3 0 0 1591 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 2 2 1 0 1 1933 0.833333333333 No M 20-29 yes
subject_16 sound 0 Task 5 2 4 0 0 2001 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 4 1 0 3 1 5356 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 5 1 0 4 1 2312 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 1 1 0 0 0 3995 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 2 1 0 1 0 2722 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 3 1 0 2 0 2607 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 2 2 0 1 0 3588 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 3 2 0 2 0 2304 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 4 2 0 3 1 4677 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 1 2 0 0 1 2584 0.833333333333 No M 20-29 yes
subject_16 concept 0 Task 5 2 0 4 0 2526 0.833333333333 No M 20-29 yes
subject_17 joint 1 preTask 0 1 NA NA 0 34090 0.75 No F 20-29 yes
subject_17 joint 1 preTask 0 1 NA NA 1 16734 0.75 No F 20-29 yes
subject_17 joint 1 preTask 1 1 NA NA 1 3711 0.75 No F 20-29 yes
subject_17 joint 1 preTask 1 1 NA NA 0 3318 0.75 No F 20-29 yes
subject_17 sound 1 preTask 0 1 NA NA 1 14184 0.75 No F 20-29 yes
subject_17 sound 1 preTask 1 1 NA NA 1 4659 0.75 No F 20-29 yes
subject_17 sound 1 preTask 0 1 NA NA 0 3315 0.75 No F 20-29 yes
subject_17 sound 1 preTask 1 1 NA NA 1 3579 0.75 No F 20-29 yes
subject_17 concept 1 preTask 0 1 NA NA 0 4083 0.75 No F 20-29 yes
subject_17 concept 1 preTask 0 1 NA NA 0 3497 0.75 No F 20-29 yes
subject_17 concept 1 preTask 1 1 NA NA 1 2806 0.75 No F 20-29 yes
subject_17 concept 1 preTask 1 1 NA NA 1 2838 0.75 No F 20-29 yes
subject_17 sound 1 Task 4 1 3 0 0 4096 0.75 No F 20-29 yes
subject_17 sound 1 Task 3 1 2 0 1 4404 0.75 No F 20-29 yes
subject_17 sound 1 Task 1 1 0 0 0 3683 0.75 No F 20-29 yes
subject_17 sound 1 Task 2 1 1 0 1 3714 0.75 No F 20-29 yes
subject_17 sound 1 Task 5 1 4 0 0 3515 0.75 No F 20-29 yes
subject_17 sound 1 Task 3 2 2 0 1 3195 0.75 No F 20-29 yes
subject_17 sound 1 Task 5 2 4 0 0 3364 0.75 No F 20-29 yes
subject_17 sound 1 Task 2 2 1 0 0 4294 0.75 No F 20-29 yes
subject_17 sound 1 Task 4 2 3 0 0 3545 0.75 No F 20-29 yes
subject_17 sound 1 Task 1 2 0 0 0 3508 0.75 No F 20-29 yes
subject_17 concept 1 Task 3 1 0 2 1 5242 0.75 No F 20-29 yes
subject_17 concept 1 Task 5 1 0 4 0 3183 0.75 No F 20-29 yes
subject_17 concept 1 Task 1 1 0 0 1 12884 0.75 No F 20-29 yes
subject_17 concept 1 Task 2 1 0 1 1 3515 0.75 No F 20-29 yes
subject_17 concept 1 Task 4 1 0 3 0 3008 0.75 No F 20-29 yes
subject_17 concept 1 Task 3 2 0 2 0 2406 0.75 No F 20-29 yes
subject_17 concept 1 Task 2 2 0 1 0 4040 0.75 No F 20-29 yes
subject_17 concept 1 Task 5 2 0 4 1 16989 0.75 No F 20-29 yes
subject_17 concept 1 Task 1 2 0 0 1 3724 0.75 No F 20-29 yes
subject_17 concept 1 Task 4 2 0 3 1 3086 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 3 1 1 5878 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 3 2 1 5577 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 0 2 1 3440 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 0 4 0 2708 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 1 0 1 2718 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 4 2 1 2405 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 0 0 0 2359 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 1 4 1 2211 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 1 1 0 2455 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 0 1 0 2854 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 3 0 0 2153 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 0 3 1 2668 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 3 3 0 2638 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 2 4 1 2431 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 4 4 1 2418 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 2 3 1 2315 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 1 3 1 2597 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 2 1 0 2555 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 2 0 0 2706 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 4 0 1 2193 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 4 1 0 2521 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 2 2 1 2317 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 3 4 1 2419 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 4 3 0 2499 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 1 1 2 1 3360 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 4 3 1 2810 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 4 1 1 2292 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 0 3 1 2338 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 1 4 1 2461 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 0 4 1 2607 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 2 4 1 2289 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 1 2 1 2231 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 3 4 0 2670 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 4 0 0 2442 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 3 2 1 1847 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 1 1 0 1841 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 3 1 1 2930 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 0 1 1 2949 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 2 0 1 2784 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 2 2 0 2564 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 1 0 1 2294 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 4 4 1 2354 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 0 0 0 2425 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 4 2 1 2183 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 2 3 1 2093 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 3 0 0 2749 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 1 3 1 2361 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 0 2 1 2186 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 3 3 1 2558 0.75 No F 20-29 yes
subject_17 joint 1 Task 0 2 2 1 1 2261 0.75 No F 20-29 yes
subject_18 joint 2 preTask 0 1 NA NA 0 5198 1.0 No M 30-39 yes
subject_18 joint 2 preTask 0 1 NA NA 0 3419 1.0 No M 30-39 yes
subject_18 joint 2 preTask 1 1 NA NA 1 2491 1.0 No M 30-39 yes
subject_18 joint 2 preTask 1 1 NA NA 1 2497 1.0 No M 30-39 yes
subject_18 sound 2 preTask 0 1 NA NA 0 2321 1.0 No M 30-39 yes
subject_18 sound 2 preTask 1 1 NA NA 1 2301 1.0 No M 30-39 yes
subject_18 sound 2 preTask 0 1 NA NA 0 2272 1.0 No M 30-39 yes
subject_18 sound 2 preTask 1 1 NA NA 1 2292 1.0 No M 30-39 yes
subject_18 concept 2 preTask 0 1 NA NA 0 2664 1.0 No M 30-39 yes
subject_18 concept 2 preTask 1 1 NA NA 1 2849 1.0 No M 30-39 yes
subject_18 concept 2 preTask 1 1 NA NA 1 2689 1.0 No M 30-39 yes
subject_18 concept 2 preTask 0 1 NA NA 0 2613 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 0 4 1 3142 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 2 0 0 2712 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 3 4 1 2575 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 4 1 1 2644 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 2 3 1 2462 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 1 4 1 2519 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 3 1 0 2658 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 4 0 0 2376 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 1 2 1 2941 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 4 4 1 2430 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 3 2 1 2649 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 0 0 0 2374 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 0 1 0 2459 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 1 3 1 2324 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 0 3 1 2477 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 2 2 1 2698 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 4 2 1 2513 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 2 4 1 2374 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 0 2 1 2731 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 1 1 0 2534 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 3 3 1 2599 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 4 3 1 2558 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 1 0 0 2305 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 2 1 0 2358 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 1 3 0 0 2609 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 0 1 0 2654 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 3 2 1 2331 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 2 4 1 2393 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 1 2 0 2560 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 1 4 1 2368 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 4 1 0 2340 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 2 2 0 2475 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 1 0 0 2308 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 4 2 0 2471 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 0 3 1 2358 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 2 1 0 2356 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 3 1 0 2286 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 0 4 1 2983 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 3 4 1 2391 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 0 2 0 2354 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 2 0 0 2385 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 1 1 0 2580 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 3 3 0 3220 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 1 3 1 2318 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 0 0 0 2419 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 2 3 1 2344 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 4 4 1 2232 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 4 3 1 2386 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 3 0 0 2343 1.0 No M 30-39 yes
subject_18 joint 2 Task 0 2 4 0 0 2232 1.0 No M 30-39 yes
subject_18 concept 2 Task 2 1 0 1 0 2619 1.0 No M 30-39 yes
subject_18 concept 2 Task 5 1 0 4 1 2466 1.0 No M 30-39 yes
subject_18 concept 2 Task 1 1 0 0 0 2132 1.0 No M 30-39 yes
subject_18 concept 2 Task 3 1 0 2 0 2109 1.0 No M 30-39 yes
subject_18 concept 2 Task 4 1 0 3 1 2167 1.0 No M 30-39 yes
subject_18 concept 2 Task 3 2 0 2 1 2380 1.0 No M 30-39 yes
subject_18 concept 2 Task 4 2 0 3 1 2183 1.0 No M 30-39 yes
subject_18 concept 2 Task 1 2 0 0 0 2140 1.0 No M 30-39 yes
subject_18 concept 2 Task 5 2 0 4 1 2225 1.0 No M 30-39 yes
subject_18 concept 2 Task 2 2 0 1 1 2541 1.0 No M 30-39 yes
subject_18 sound 2 Task 2 1 1 0 1 2436 1.0 No M 30-39 yes
subject_18 sound 2 Task 3 1 2 0 0 2513 1.0 No M 30-39 yes
subject_18 sound 2 Task 4 1 3 0 1 2602 1.0 No M 30-39 yes
subject_18 sound 2 Task 1 1 0 0 0 2380 1.0 No M 30-39 yes
subject_18 sound 2 Task 5 1 4 0 1 2459 1.0 No M 30-39 yes
subject_18 sound 2 Task 3 2 2 0 1 2946 1.0 No M 30-39 yes
subject_18 sound 2 Task 5 2 4 0 0 2513 1.0 No M 30-39 yes
subject_18 sound 2 Task 4 2 3 0 0 2558 1.0 No M 30-39 yes
subject_18 sound 2 Task 1 2 0 0 0 2418 1.0 No M 30-39 yes
subject_18 sound 2 Task 2 2 1 0 1 2299 1.0 No M 30-39 yes
subject_19 joint 2 preTask 1 1 NA NA 1 3314 1.0 No M 30-39 yes
subject_19 joint 2 preTask 0 1 NA NA 0 3378 1.0 No M 30-39 yes
subject_19 joint 2 preTask 0 1 NA NA 0 2326 1.0 No M 30-39 yes
subject_19 joint 2 preTask 1 1 NA NA 1 2222 1.0 No M 30-39 yes
subject_19 sound 2 preTask 1 1 NA NA 1 2134 1.0 No M 30-39 yes
subject_19 sound 2 preTask 0 1 NA NA 0 2339 1.0 No M 30-39 yes
subject_19 sound 2 preTask 0 1 NA NA 0 2001 1.0 No M 30-39 yes
subject_19 sound 2 preTask 1 1 NA NA 1 1970 1.0 No M 30-39 yes
subject_19 concept 2 preTask 0 1 NA NA 0 2086 1.0 No M 30-39 yes
subject_19 concept 2 preTask 1 1 NA NA 1 2214 1.0 No M 30-39 yes
subject_19 concept 2 preTask 0 1 NA NA 0 2071 1.0 No M 30-39 yes
subject_19 concept 2 preTask 1 1 NA NA 1 2207 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 2 4 1 3094 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 4 4 1 2362 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 3 1 0 3093 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 2 0 0 2303 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 4 1 1 2451 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 4 0 0 2689 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 0 4 1 2286 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 3 4 0 2330 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 0 0 0 2328 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 4 2 1 2269 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 1 4 0 2537 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 2 1 1 2425 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 3 0 1 2425 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 3 3 1 2323 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 1 1 0 2504 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 0 3 0 2389 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 0 2 0 2291 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 4 3 1 2239 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 1 3 0 2346 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 1 2 0 2379 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 1 0 0 2277 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 3 2 1 2322 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 0 1 0 2440 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 2 3 1 2221 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 1 2 2 1 2115 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 1 4 1 2334 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 2 2 1 2248 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 4 3 1 2255 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 3 2 1 2219 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 1 3 1 2218 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 1 2 1 2191 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 4 2 1 2261 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 2 3 1 2186 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 0 2 1 2236 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 0 0 0 2310 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 3 4 1 2097 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 1 0 0 2184 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 3 1 0 2114 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 2 0 0 2124 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 3 3 1 1882 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 0 4 1 1910 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 1 1 0 2153 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 0 1 0 2307 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 4 0 0 2110 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 3 0 0 2079 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 2 4 1 1889 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 4 4 1 2145 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 0 3 1 2068 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 4 1 0 2368 1.0 No M 30-39 yes
subject_19 joint 2 Task 0 2 2 1 0 2644 1.0 No M 30-39 yes
subject_19 sound 2 Task 1 1 0 0 0 2377 1.0 No M 30-39 yes
subject_19 sound 2 Task 4 1 3 0 1 2214 1.0 No M 30-39 yes
subject_19 sound 2 Task 2 1 1 0 1 2553 1.0 No M 30-39 yes
subject_19 sound 2 Task 5 1 4 0 1 2273 1.0 No M 30-39 yes
subject_19 sound 2 Task 3 1 2 0 1 2538 1.0 No M 30-39 yes
subject_19 sound 2 Task 2 2 1 0 0 2386 1.0 No M 30-39 yes
subject_19 sound 2 Task 3 2 2 0 1 2226 1.0 No M 30-39 yes
subject_19 sound 2 Task 1 2 0 0 0 2214 1.0 No M 30-39 yes
subject_19 sound 2 Task 4 2 3 0 1 2190 1.0 No M 30-39 yes
subject_19 sound 2 Task 5 2 4 0 1 2427 1.0 No M 30-39 yes
subject_19 concept 2 Task 3 1 0 2 1 1900 1.0 No M 30-39 yes
subject_19 concept 2 Task 4 1 0 3 1 2008 1.0 No M 30-39 yes
subject_19 concept 2 Task 2 1 0 1 0 2007 1.0 No M 30-39 yes
subject_19 concept 2 Task 5 1 0 4 1 1968 1.0 No M 30-39 yes
subject_19 concept 2 Task 1 1 0 0 0 2031 1.0 No M 30-39 yes
subject_19 concept 2 Task 2 2 0 1 0 2023 1.0 No M 30-39 yes
subject_19 concept 2 Task 1 2 0 0 0 1921 1.0 No M 30-39 yes
subject_19 concept 2 Task 3 2 0 2 1 2157 1.0 No M 30-39 yes
subject_19 concept 2 Task 4 2 0 3 1 2086 1.0 No M 30-39 yes
subject_19 concept 2 Task 5 2 0 4 1 2139 1.0 No M 30-39 yes
subject_20 joint 2 preTask 0 1 NA NA 0 6328 1.0 No F 20-29 yes
subject_20 joint 2 preTask 0 1 NA NA 0 2413 1.0 No F 20-29 yes
subject_20 joint 2 preTask 1 1 NA NA 1 2932 1.0 No F 20-29 yes
subject_20 joint 2 preTask 1 1 NA NA 1 2332 1.0 No F 20-29 yes
subject_20 sound 2 preTask 0 1 NA NA 0 2604 1.0 No F 20-29 yes
subject_20 sound 2 preTask 1 1 NA NA 1 2117 1.0 No F 20-29 yes
subject_20 sound 2 preTask 1 1 NA NA 1 2416 1.0 No F 20-29 yes
subject_20 sound 2 preTask 0 1 NA NA 0 2265 1.0 No F 20-29 yes
subject_20 concept 2 preTask 0 1 NA NA 0 2929 1.0 No F 20-29 yes
subject_20 concept 2 preTask 1 1 NA NA 1 2616 1.0 No F 20-29 yes
subject_20 concept 2 preTask 0 1 NA NA 0 2531 1.0 No F 20-29 yes
subject_20 concept 2 preTask 1 1 NA NA 1 2582 1.0 No F 20-29 yes
subject_20 concept 2 Task 4 1 0 3 1 2748 1.0 No F 20-29 yes
subject_20 concept 2 Task 3 1 0 2 1 2915 1.0 No F 20-29 yes
subject_20 concept 2 Task 1 1 0 0 0 2598 1.0 No F 20-29 yes
subject_20 concept 2 Task 5 1 0 4 1 2865 1.0 No F 20-29 yes
subject_20 concept 2 Task 2 1 0 1 1 3830 1.0 No F 20-29 yes
subject_20 concept 2 Task 1 2 0 0 0 2632 1.0 No F 20-29 yes
subject_20 concept 2 Task 4 2 0 3 1 2633 1.0 No F 20-29 yes
subject_20 concept 2 Task 3 2 0 2 1 3283 1.0 No F 20-29 yes
subject_20 concept 2 Task 5 2 0 4 1 2614 1.0 No F 20-29 yes
subject_20 concept 2 Task 2 2 0 1 1 2199 1.0 No F 20-29 yes
subject_20 sound 2 Task 1 1 0 0 0 2849 1.0 No F 20-29 yes
subject_20 sound 2 Task 2 1 1 0 0 2498 1.0 No F 20-29 yes
subject_20 sound 2 Task 5 1 4 0 1 2350 1.0 No F 20-29 yes
subject_20 sound 2 Task 3 1 2 0 1 2348 1.0 No F 20-29 yes
subject_20 sound 2 Task 4 1 3 0 1 2316 1.0 No F 20-29 yes
subject_20 sound 2 Task 1 2 0 0 0 2448 1.0 No F 20-29 yes
subject_20 sound 2 Task 2 2 1 0 1 2732 1.0 No F 20-29 yes
subject_20 sound 2 Task 3 2 2 0 1 2499 1.0 No F 20-29 yes
subject_20 sound 2 Task 5 2 4 0 1 2332 1.0 No F 20-29 yes
subject_20 sound 2 Task 4 2 3 0 0 2849 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 4 3 1 3133 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 2 1 1 2882 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 1 2 0 3797 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 2 3 1 2734 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 3 1 0 2797 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 1 1 0 2582 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 1 3 0 2350 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 2 0 1 2416 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 4 2 1 2448 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 0 3 0 2399 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 0 2 0 2354 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 0 0 0 2410 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 2 4 1 2331 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 1 0 0 2249 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 4 1 1 2415 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 4 0 1 2383 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 3 4 1 2848 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 4 4 1 2364 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 1 4 0 2477 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 3 0 1 2182 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 3 2 1 2916 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 3 3 1 2149 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 0 4 1 2465 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 2 2 1 2883 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 1 0 1 0 2332 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 3 3 1 2160 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 2 2 1 2282 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 0 2 0 2965 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 1 4 0 2727 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 0 3 1 2171 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 0 4 1 2916 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 4 0 0 2083 1.0 No F 20-29 yes
subject_20 joint 2 Task 0 2 1 2 0 2648 1.0 No F 20-29 yes
