ID condition rando type order block chunk sound_dist concept_dist answer RT score problem gender age native
subject_2 joint 3 Task 0 0 1 1 1 0 2048 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 1 4 2 1 1865 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 1 2 0 0 2386 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 1 4 0 1 2117 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 1 1 0 0 2379 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 1 3 0 0 2312 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 1 0 0 0 2153 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 1 1 0 0 2258 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 1 3 0 1 2095 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 1 2 0 0 2166 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 1 4 0 1 2083 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 1 0 0 0 2142 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 1 3 0 1 2159 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 1 1 0 0 2170 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 1 0 0 0 2108 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 1 4 0 1 2126 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 1 2 0 0 2084 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 1 2 0 0 2115 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 1 0 0 0 2087 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 1 3 0 1 2526 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 1 4 0 1 2163 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 1 1 0 0 2320 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 2 0 4 1 2270 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 2 0 3 1 2114 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 2 0 0 0 2103 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 2 0 1 1 2136 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 2 0 2 1 2087 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 2 0 4 1 2132 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 2 0 0 0 2069 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 2 0 3 1 1975 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 2 0 2 1 1957 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 2 0 1 0 2071 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 2 0 4 1 1996 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 2 0 2 0 2263 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 2 0 3 1 1908 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 2 0 0 0 2059 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 2 0 1 0 2393 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 2 0 3 1 2101 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 2 0 4 1 2005 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 2 0 1 0 2105 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 2 0 0 0 2120 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 2 0 2 1 1868 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 2 2 0 0 2014 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 2 0 0 0 2056 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 2 1 0 0 2118 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 2 3 0 1 2273 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 2 4 0 1 2024 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 2 4 0 0 2096 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 2 3 0 0 2121 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 2 0 0 0 2507 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 2 1 0 1 2256 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 2 2 0 0 2465 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 2 1 0 0 2243 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 2 4 0 1 2102 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 2 0 0 0 2515 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 2 2 0 1 2112 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 2 3 0 1 2118 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 2 4 0 0 2171 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 2 2 0 1 2192 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 2 3 0 1 2159 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 2 0 0 0 2143 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 2 1 0 0 1997 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 4 2 1 2861 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 2 4 1 2128 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 2 0 0 1905 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 3 2 0 2092 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 0 0 0 2036 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 1 4 1 1781 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 3 0 0 2008 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 0 1 0 2790 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 0 4 0 2165 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 0 2 0 2069 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 2 3 1 2105 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 4 4 1 2152 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 3 3 1 2111 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 1 2 0 2218 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 3 1 0 2093 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 3 4 1 2102 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 2 2 0 2507 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 4 0 0 2121 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 4 3 1 2091 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 4 1 0 2030 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 0 3 1 2442 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 1 1 0 2161 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 1 3 0 2139 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 2 1 1 2231 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 2 1 0 0 2118 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 3 2 0 1 2373 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 3 3 0 1 2207 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 3 0 0 0 2246 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 3 1 0 0 2077 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 3 4 0 1 1997 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 3 3 0 0 2098 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 3 1 0 0 2099 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 3 0 0 0 2067 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 3 2 0 0 2420 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 3 4 0 1 2147 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 3 2 0 1 2191 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 3 3 0 1 2319 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 3 0 0 0 2456 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 3 1 0 0 2255 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 3 4 0 1 2067 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 3 4 0 1 2361 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 3 2 0 0 3222 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 3 3 0 1 2269 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 3 0 0 0 2119 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 3 1 0 0 2027 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 3 0 0 0 2530 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 3 0 2 1 1932 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 3 0 3 1 2196 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 3 0 1 0 2097 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 3 0 4 1 2158 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 3 0 1 0 2018 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 3 0 0 0 2123 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 3 0 4 1 2303 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 3 0 3 1 2061 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 3 0 2 0 2290 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 3 0 3 1 2102 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 3 0 2 1 2161 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 3 0 1 0 1952 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 3 0 4 1 2211 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 3 0 0 0 2103 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 3 0 4 1 2155 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 3 0 1 0 2053 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 3 0 0 0 2130 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 3 0 2 1 2314 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 3 0 3 1 2243 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 3 3 1 1918 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 4 4 1 1959 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 0 4 1 2068 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 4 1 0 2062 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 3 2 1 2382 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 3 0 0 2545 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 2 1 0 2133 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 1 4 1 2137 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 0 1 0 2647 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 2 3 0 2495 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 4 0 1 2131 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 2 0 0 2013 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 0 0 0 2151 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 0 2 0 2153 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 2 2 0 2204 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 4 2 1 2152 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 3 1 1 2287 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 1 1 0 2098 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 4 3 1 2133 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 3 4 1 2173 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 1 0 1 2093 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 1 2 0 2138 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 0 3 1 2122 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 2 4 0 2174 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 3 1 3 1 2179 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 4 0 2 1 2080 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 4 0 4 1 2180 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 4 0 1 0 2022 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 4 0 0 0 2071 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 4 0 3 1 2156 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 4 0 3 0 2106 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 4 0 4 1 2024 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 4 0 0 0 2058 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 4 0 1 0 2132 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 4 0 2 1 2132 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 4 0 0 0 2095 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 4 0 2 1 2112 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 4 0 3 1 2314 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 4 0 1 1 2560 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 4 0 4 1 2188 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 4 0 4 0 3 0 2015 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 5 0 4 0 4 1 2174 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 2 0 4 0 1 0 2277 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 1 0 4 0 0 0 2144 0.666666666667 No M 30-39 yes
subject_2 concept 3 Task 3 0 4 0 2 0 2327 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 1 1 0 2016 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 1 3 1 2165 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 4 2 1 2069 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 4 1 1 2028 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 3 0 1 1995 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 1 2 0 1975 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 4 4 1 2051 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 2 2 0 2184 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 1 4 0 2151 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 0 3 0 2127 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 3 4 0 2163 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 0 1 0 2226 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 3 3 1 2128 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 3 2 1 2108 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 2 4 1 2124 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 4 3 1 2138 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 0 2 0 2009 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 0 4 0 2088 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 4 0 1 2120 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 2 0 0 2828 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 3 1 1 2278 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 2 3 1 2016 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 1 0 0 2060 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 2 1 1 2521 0.666666666667 No M 30-39 yes
subject_2 joint 3 Task 0 0 4 0 0 0 2086 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 4 0 0 0 1995 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 4 2 0 0 2164 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 4 3 0 1 2123 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 4 1 0 0 2123 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 4 4 0 1 2101 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 4 1 0 0 2093 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 4 3 0 1 2127 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 4 2 0 0 2146 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 4 0 0 0 2211 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 4 4 0 1 2141 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 4 0 0 0 2362 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 4 3 0 1 2407 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 4 1 0 0 2410 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 4 2 0 1 2712 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 4 4 0 1 2247 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 5 0 4 4 0 1 2262 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 3 0 4 2 0 0 2511 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 1 0 4 0 0 0 2126 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 2 0 4 1 0 0 2220 0.666666666667 No M 30-39 yes
subject_2 sound 3 Task 4 0 4 3 0 1 2110 0.666666666667 No M 30-39 yes
subject_3 joint 2 preTask 1 1  NA NA 1 3829 1.0 No F 30-39 yes
subject_3 joint 2 preTask 1 1  NA NA 1 2212 1.0 No F 30-39 yes
subject_3 joint 2 preTask 0 1  NA NA 0 2243 1.0 No F 30-39 yes
subject_3 joint 2 preTask 0 1  NA NA 0 2124 1.0 No F 30-39 yes
subject_3 sound 2 preTask 0 1  NA NA 0 2255 1.0 No F 30-39 yes
subject_3 sound 2 preTask 1 1  NA NA 1 2169 1.0 No F 30-39 yes
subject_3 sound 2 preTask 1 1  NA NA 1 2130 1.0 No F 30-39 yes
subject_3 sound 2 preTask 0 1  NA NA 0 2208 1.0 No F 30-39 yes
subject_3 concept 2 preTask 0 1  NA NA 0 2242 1.0 No F 30-39 yes
subject_3 concept 2 preTask 0 1  NA NA 0 2388 1.0 No F 30-39 yes
subject_3 concept 2 preTask 1 1  NA NA 1 2543 1.0 No F 30-39 yes
subject_3 concept 2 preTask 1 1  NA NA 1 2605 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 1 1 0 3543 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 1 2 0 2816 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 0 3 0 2303 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 2 2 1 2699 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 1 0 1 3322 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 3 1 1 2245 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 0 1 0 2455 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 2 4 1 2220 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 4 4 1 2207 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 3 4 1 2252 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 1 4 0 2743 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 0 0 0 2228 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 2 0 1 3270 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 0 4 1 2456 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 3 2 1 2252 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 4 3 1 2062 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 4 0 1 2171 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 4 2 1 2184 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 1 3 0 2297 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 3 3 1 2434 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 2 3 1 2505 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 2 1 1 2915 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 4 1 1 2285 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 3 0 1 3029 1.0 No F 30-39 yes
subject_3 joint 2 Task 0 0 1 0 2 0 2547 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 1 0 0 0 2203 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 1 1 0 0 2344 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 1 3 0 1 2150 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 1 4 0 1 2076 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 1 2 0 1 2279 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 1 0 0 0 2154 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 1 4 0 1 2104 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 1 2 0 1 2161 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 1 1 0 0 2516 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 1 3 0 1 2053 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 1 2 0 1 2065 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 1 3 0 1 2184 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 1 0 0 0 2255 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 1 1 0 1 2161 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 1 4 0 1 2127 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 1 3 0 1 2108 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 1 0 0 0 2248 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 1 1 0 1 2195 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 1 2 0 0 2226 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 1 4 0 1 2020 1.0 No F 30-39 yes
subject_3 concept 2 Task 2 0 1 0 1 0 2690 1.0 No F 30-39 yes
subject_3 concept 2 Task 1 0 1 0 0 0 2493 1.0 No F 30-39 yes
subject_3 concept 2 Task 4 0 1 0 3 0 2841 1.0 No F 30-39 yes
subject_3 concept 2 Task 5 0 1 0 4 1 2542 1.0 No F 30-39 yes
subject_3 concept 2 Task 3 0 1 0 2 1 3068 1.0 No F 30-39 yes
subject_3 concept 2 Task 2 0 1 0 1 0 2648 1.0 No F 30-39 yes
subject_3 concept 2 Task 4 0 1 0 3 1 2572 1.0 No F 30-39 yes
subject_3 concept 2 Task 5 0 1 0 4 1 2519 1.0 No F 30-39 yes
subject_3 concept 2 Task 1 0 1 0 0 0 3032 1.0 No F 30-39 yes
subject_3 concept 2 Task 3 0 1 0 2 1 2694 1.0 No F 30-39 yes
subject_3 concept 2 Task 5 0 1 0 4 1 2579 1.0 No F 30-39 yes
subject_3 concept 2 Task 3 0 1 0 2 1 2563 1.0 No F 30-39 yes
subject_3 concept 2 Task 2 0 1 0 1 0 2726 1.0 No F 30-39 yes
subject_3 concept 2 Task 1 0 1 0 0 0 2682 1.0 No F 30-39 yes
subject_3 concept 2 Task 4 0 1 0 3 1 2555 1.0 No F 30-39 yes
subject_3 concept 2 Task 5 0 1 0 4 1 2405 1.0 No F 30-39 yes
subject_3 concept 2 Task 3 0 1 0 2 1 2528 1.0 No F 30-39 yes
subject_3 concept 2 Task 4 0 1 0 3 1 2521 1.0 No F 30-39 yes
subject_3 concept 2 Task 1 0 1 0 0 0 2460 1.0 No F 30-39 yes
subject_3 concept 2 Task 2 0 1 0 1 0 2864 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 2 0 0 0 2224 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 2 3 0 1 2233 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 2 4 0 1 2182 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 2 1 0 0 2094 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 2 2 0 1 2075 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 2 3 0 1 2114 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 2 1 0 0 2002 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 2 2 0 1 2090 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 2 0 0 0 2590 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 2 4 0 1 2226 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 2 3 0 1 2258 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 2 2 0 1 2274 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 2 1 0 1 2900 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 2 4 0 1 2111 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 2 0 0 0 2137 1.0 No F 30-39 yes
subject_3 sound 2 Task 1 0 2 0 0 0 2172 1.0 No F 30-39 yes
subject_3 sound 2 Task 3 0 2 2 0 1 1984 1.0 No F 30-39 yes
subject_3 sound 2 Task 4 0 2 3 0 1 2061 1.0 No F 30-39 yes
subject_3 sound 2 Task 2 0 2 1 0 1 2364 1.0 No F 30-39 yes
subject_3 sound 2 Task 5 0 2 4 0 1 2471 1.0 No F 30-39 yes
subject_3 concept 2 Task 4 0 2 0 3 1 2902 1.0 No F 30-39 yes
subject_3 concept 2 Task 2 0 2 0 1 0 2387 1.0 No F 30-39 yes
subject_3 concept 2 Task 3 0 2 0 2 1 2509 1.0 No F 30-39 yes
