ID condition rando type order block sound_dist concept_dist answer RT score problem gender age native
subject_21 joint 3 Task 0 1 1 3 0 2459 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 3 3 1 2235 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 4 2 1 2136 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 1 2 0 2176 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 4 0 1 2172 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 3 4 1 2769 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 1 0 0 3286 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 2 1 0 3092 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 0 1 0 2247 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 2 0 1 2118 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 4 3 1 2146 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 2 2 0 2408 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 2 4 0 2660 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 3 2 1 1976 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 3 1 1 1967 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 0 4 0 2129 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 2 3 0 2494 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 4 4 1 1949 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 3 0 1 2027 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 1 1 0 2174 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 0 3 0 2715 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 4 1 1 2025 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 1 0 2 0 2442 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 1 2 0 2181 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 2 2 0 2331 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 0 0 0 2343 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 3 4 1 1939 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 2 3 0 2374 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 4 1 1 2058 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 4 3 1 2072 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 1 1 0 2081 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 2 0 0 2639 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 1 4 1 4536 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 4 4 1 2296 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 4 2 0 2525 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 3 3 1 2359 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 1 0 0 2231 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 0 2 0 2167 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 3 2 1 3347 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 1 3 0 2999 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 0 4 0 3114 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 3 1 1 2338 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 2 1 1 2192 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 3 0 1 2574 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 0 3 0 2340 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 0 1 0 2132 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 2 4 1 2174 0.916666666667 No M 20-29 yes
subject_21 joint 3 Task 0 2 4 0 1 2134 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 2 1 0 1 1 3979 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 4 1 0 3 1 2589 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 1 1 0 0 0 2229 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 5 1 0 4 1 2299 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 3 1 0 2 0 3368 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 5 2 0 4 1 2831 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 1 2 0 0 0 2388 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 3 2 0 2 0 2232 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 4 2 0 3 1 2332 0.916666666667 No M 20-29 yes
subject_21 concept 3 Task 2 2 0 1 0 2512 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 4 1 3 0 0 2343 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 1 1 0 0 0 2043 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 5 1 4 0 1 2032 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 2 1 1 0 0 2013 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 3 1 2 0 0 2209 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 5 2 4 0 1 2061 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 3 2 2 0 0 2168 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 2 2 1 0 0 2188 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 4 2 3 0 1 2041 0.916666666667 No M 20-29 yes
subject_21 sound 3 Task 1 2 0 0 0 2150 0.916666666667 No M 20-29 yes
subject_22 joint 2 preTask 1 1 NA NA 0 12254 0.75 No M 30-39 yes
subject_22 joint 2 preTask 0 1 NA NA 1 9781 0.75 No M 30-39 yes
subject_22 joint 2 preTask 0 1 NA NA 0 3404 0.75 No M 30-39 yes
subject_22 joint 2 preTask 1 1 NA NA 0 2219 0.75 No M 30-39 yes
subject_22 sound 2 preTask 0 1 NA NA 0 2349 0.75 No M 30-39 yes
subject_22 sound 2 preTask 0 1 NA NA 0 2191 0.75 No M 30-39 yes
subject_22 sound 2 preTask 1 1 NA NA 1 2737 0.75 No M 30-39 yes
subject_22 sound 2 preTask 1 1 NA NA 1 2371 0.75 No M 30-39 yes
subject_22 concept 2 preTask 0 1 NA NA 0 3191 0.75 No M 30-39 yes
subject_22 concept 2 preTask 0 1 NA NA 0 2840 0.75 No M 30-39 yes
subject_22 concept 2 preTask 1 1 NA NA 1 2369 0.75 No M 30-39 yes
subject_22 concept 2 preTask 1 1 NA NA 1 2091 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 3 3 1 2230 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 2 3 0 2176 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 4 2 1 2067 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 1 3 0 2229 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 3 0 1 2046 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 4 1 1 2102 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 4 0 1 2043 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 3 2 1 2046 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 2 1 1 1915 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 1 4 1 2097 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 4 4 1 1985 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 0 3 0 1905 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 2 4 0 2086 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 3 4 1 1963 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 0 4 0 2211 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 2 2 1 2096 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 3 1 1 2102 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 0 0 0 2323 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 1 0 0 2173 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 1 2 0 2020 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 1 1 0 2179 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 0 1 0 2013 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 4 3 1 1931 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 0 2 0 1991 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 1 2 0 1 1976 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 4 1 1 2011 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 1 4 0 2164 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 4 2 1 1973 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 3 4 1 1968 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 0 1 0 1972 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 4 0 1 1985 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 3 2 1 2280 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 0 4 0 2532 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 4 3 1 2027 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 3 1 1 2014 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 0 2 0 2072 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 0 3 0 2082 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 3 3 0 2148 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 1 2 0 2089 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 1 1 0 2332 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 2 4 0 2197 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 1 3 0 2052 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 0 0 0 2265 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 2 3 1 2187 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 2 0 0 2177 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 2 1 0 2110 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 2 2 0 2122 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 3 0 1 2014 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 4 4 1 1949 0.75 No M 30-39 yes
subject_22 joint 2 Task 0 2 1 0 0 2002 0.75 No M 30-39 yes
subject_22 concept 2 Task 5 1 0 4 1 2576 0.75 No M 30-39 yes
subject_22 concept 2 Task 2 1 0 1 1 2205 0.75 No M 30-39 yes
subject_22 concept 2 Task 1 1 0 0 0 2074 0.75 No M 30-39 yes
subject_22 concept 2 Task 4 1 0 3 0 2121 0.75 No M 30-39 yes
subject_22 concept 2 Task 3 1 0 2 1 2047 0.75 No M 30-39 yes
subject_22 concept 2 Task 3 2 0 2 1 2434 0.75 No M 30-39 yes
subject_22 concept 2 Task 4 2 0 3 1 2233 0.75 No M 30-39 yes
subject_22 concept 2 Task 1 2 0 0 0 2205 0.75 No M 30-39 yes
subject_22 concept 2 Task 2 2 0 1 1 2061 0.75 No M 30-39 yes
subject_22 concept 2 Task 5 2 0 4 1 2059 0.75 No M 30-39 yes
subject_22 sound 2 Task 3 1 2 0 0 3211 0.75 No M 30-39 yes
subject_22 sound 2 Task 4 1 3 0 1 2040 0.75 No M 30-39 yes
subject_22 sound 2 Task 5 1 4 0 1 1959 0.75 No M 30-39 yes
subject_22 sound 2 Task 2 1 1 0 0 2014 0.75 No M 30-39 yes
subject_22 sound 2 Task 1 1 0 0 0 2111 0.75 No M 30-39 yes
subject_22 sound 2 Task 3 2 2 0 1 1953 0.75 No M 30-39 yes
subject_22 sound 2 Task 5 2 4 0 0 1953 0.75 No M 30-39 yes
subject_22 sound 2 Task 2 2 1 0 0 1992 0.75 No M 30-39 yes
subject_22 sound 2 Task 1 2 0 0 0 2089 0.75 No M 30-39 yes
subject_22 sound 2 Task 4 2 3 0 1 1992 0.75 No M 30-39 yes
subject_23 joint 2 preTask 1 1 NA NA 0 6455 0.833333333333 No F 30-39 yes
subject_23 joint 2 preTask 1 1 NA NA 0 5356 0.833333333333 No F 30-39 yes
subject_23 joint 2 preTask 0 1 NA NA 0 2274 0.833333333333 No F 30-39 yes
subject_23 joint 2 preTask 0 1 NA NA 0 3042 0.833333333333 No F 30-39 yes
subject_23 sound 2 preTask 0 1 NA NA 0 14824 0.833333333333 No F 30-39 yes
subject_23 sound 2 preTask 1 1 NA NA 1 3176 0.833333333333 No F 30-39 yes
subject_23 sound 2 preTask 0 1 NA NA 0 2185 0.833333333333 No F 30-39 yes
subject_23 sound 2 preTask 1 1 NA NA 1 2088 0.833333333333 No F 30-39 yes
subject_23 concept 2 preTask 0 1 NA NA 0 3371 0.833333333333 No F 30-39 yes
subject_23 concept 2 preTask 1 1 NA NA 1 2673 0.833333333333 No F 30-39 yes
subject_23 concept 2 preTask 0 1 NA NA 0 2480 0.833333333333 No F 30-39 yes
subject_23 concept 2 preTask 1 1 NA NA 1 2536 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 3 0 0 2890 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 4 4 1 2225 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 1 4 1 2217 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 2 2 0 2276 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 0 3 0 2315 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 1 2 0 2483 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 4 1 1 2115 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 4 3 0 3234 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 1 3 1 2221 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 1 1 0 2854 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 2 0 0 2226 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 0 1 0 2273 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 2 3 0 2584 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 3 3 1 2087 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 2 4 1 2392 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 0 0 0 2244 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 3 2 1 2072 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 0 4 1 2178 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 4 0 0 2784 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 1 0 0 2091 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 4 2 1 2067 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 0 2 0 3347 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 3 1 1 2959 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 2 1 1 2181 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 1 3 4 1 2078 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 3 0 0 2606 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 0 4 1 2234 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 0 3 1 2384 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 1 0 0 1985 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 1 1 1 2177 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 4 0 0 3135 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 4 4 1 1937 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 4 3 1 1973 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 1 4 1 2413 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 0 0 0 2000 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 3 1 1 2027 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 2 3 1 2159 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 2 1 1 2289 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 2 4 1 2220 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 2 0 0 2206 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 4 1 1 1980 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 2 2 1 2221 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 3 3 1 2061 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 3 4 1 2222 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 1 2 1 2283 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 3 2 1 2265 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 1 3 1 2080 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 0 1 1 2046 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 0 2 1 2070 0.833333333333 No F 30-39 yes
subject_23 joint 2 Task 0 2 4 2 1 2001 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 5 1 4 0 1 2831 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 1 1 0 0 0 2080 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 2 1 1 0 0 2281 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 4 1 3 0 1 2072 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 3 1 2 0 1 2460 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 3 2 2 0 1 2549 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 4 2 3 0 1 2037 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 1 2 0 0 0 2025 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 5 2 4 0 1 1936 0.833333333333 No F 30-39 yes
subject_23 sound 2 Task 2 2 1 0 0 2047 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 4 1 0 3 1 2561 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 5 1 0 4 1 2217 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 3 1 0 2 1 2273 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 2 1 0 1 0 2648 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 1 1 0 0 0 2536 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 4 2 0 3 1 2145 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 5 2 0 4 0 95422 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 1 2 0 0 0 3241 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 3 2 0 2 1 2516 0.833333333333 No F 30-39 yes
subject_23 concept 2 Task 2 2 0 1 1 2594 0.833333333333 No F 30-39 yes
subject_24 joint 0 preTask 0 1 NA NA 0 3345 0.75 No F 20-29 yes
subject_24 joint 0 preTask 0 1 NA NA 0 2399 0.75 No F 20-29 yes
subject_24 joint 0 preTask 1 1 NA NA 1 2650 0.75 No F 20-29 yes
subject_24 joint 0 preTask 1 1 NA NA 1 2283 0.75 No F 20-29 yes
subject_24 sound 0 preTask 1 1 NA NA 0 2525 0.75 No F 20-29 yes
subject_24 sound 0 preTask 0 1 NA NA 0 2169 0.75 No F 20-29 yes
subject_24 sound 0 preTask 0 1 NA NA 0 2419 0.75 No F 20-29 yes
subject_24 sound 0 preTask 1 1 NA NA 1 2130 0.75 No F 20-29 yes
subject_24 concept 0 preTask 0 1 NA NA 0 4090 0.75 No F 20-29 yes
subject_24 concept 0 preTask 1 1 NA NA 0 2602 0.75 No F 20-29 yes
subject_24 concept 0 preTask 0 1 NA NA 0 1778 0.75 No F 20-29 yes
subject_24 concept 0 preTask 1 1 NA NA 0 2451 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 0 4 0 2285 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 2 4 1 2216 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 3 1 0 2098 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 3 0 1 2258 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 2 1 0 2304 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 1 2 0 2113 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 3 3 1 2177 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 3 2 1 2210 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 4 1 1 3023 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 4 0 1 2489 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 0 1 0 2346 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 0 2 0 2114 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 1 1 0 2083 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 4 3 1 2176 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 4 4 1 2721 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 3 4 1 2282 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 2 0 0 2282 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 1 4 1 2328 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 0 0 0 2187 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 0 3 0 2057 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 1 3 1 2425 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 2 3 1 2324 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 1 0 0 2130 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 2 2 0 2131 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 1 4 2 1 2136 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 3 4 1 2355 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 4 2 1 2201 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 1 1 0 2473 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 1 4 0 2426 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 2 1 1 2208 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 3 3 1 2161 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 0 2 1 2491 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 3 0 1 2315 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 4 3 1 2161 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 2 0 0 2353 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 3 1 1 2122 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 3 2 1 2209 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 4 4 1 2002 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 0 0 1 1931 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 2 4 1 2169 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 2 2 1 2082 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 1 0 1 2655 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 1 2 1 2529 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 4 1 1 2219 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 0 3 0 2098 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 4 0 1 2032 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 1 3 1 1994 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 0 1 0 1673 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 0 4 1 2012 0.75 No F 20-29 yes
subject_24 joint 0 Task 0 2 2 3 1 2001 0.75 No F 20-29 yes
subject_24 sound 0 Task 1 1 0 0 0 2690 0.75 No F 20-29 yes
subject_24 sound 0 Task 4 1 3 0 1 2128 0.75 No F 20-29 yes
subject_24 sound 0 Task 3 1 2 0 1 2298 0.75 No F 20-29 yes
subject_24 sound 0 Task 5 1 4 0 1 2402 0.75 No F 20-29 yes
subject_24 sound 0 Task 2 1 1 0 0 2305 0.75 No F 20-29 yes
subject_24 sound 0 Task 3 2 2 0 1 2491 0.75 No F 20-29 yes
subject_24 sound 0 Task 5 2 4 0 1 2261 0.75 No F 20-29 yes
subject_24 sound 0 Task 2 2 1 0 1 4395 0.75 No F 20-29 yes
subject_24 sound 0 Task 4 2 3 0 1 2154 0.75 No F 20-29 yes
subject_24 sound 0 Task 1 2 0 0 1 4690 0.75 No F 20-29 yes
subject_24 concept 0 Task 5 1 0 4 0 2590 0.75 No F 20-29 yes
subject_24 concept 0 Task 1 1 0 0 1 2089 0.75 No F 20-29 yes
subject_24 concept 0 Task 4 1 0 3 0 2147 0.75 No F 20-29 yes
subject_24 concept 0 Task 3 1 0 2 0 1803 0.75 No F 20-29 yes
subject_24 concept 0 Task 2 1 0 1 1 2354 0.75 No F 20-29 yes
subject_24 concept 0 Task 3 2 0 2 0 2577 0.75 No F 20-29 yes
subject_24 concept 0 Task 4 2 0 3 0 1714 0.75 No F 20-29 yes
subject_24 concept 0 Task 2 2 0 1 1 1842 0.75 No F 20-29 yes
subject_24 concept 0 Task 5 2 0 4 0 2170 0.75 No F 20-29 yes
subject_24 concept 0 Task 1 2 0 0 1 2472 0.75 No F 20-29 yes
subject_25 joint 3 preTask 1 1 NA NA 1 5852 0.833333333333 No M 30-39 yes
subject_25 joint 3 preTask 1 1 NA NA 1 2839 0.833333333333 No M 30-39 yes
subject_25 joint 3 preTask 0 1 NA NA 0 3056 0.833333333333 No M 30-39 yes
subject_25 joint 3 preTask 0 1 NA NA 0 2415 0.833333333333 No M 30-39 yes
subject_25 sound 3 preTask 1 1 NA NA 1 2561 0.833333333333 No M 30-39 yes
subject_25 sound 3 preTask 0 1 NA NA 0 2488 0.833333333333 No M 30-39 yes
subject_25 sound 3 preTask 0 1 NA NA 0 2414 0.833333333333 No M 30-39 yes
subject_25 sound 3 preTask 1 1 NA NA 1 3846 0.833333333333 No M 30-39 yes
subject_25 concept 3 preTask 0 1 NA NA 1 2690 0.833333333333 No M 30-39 yes
subject_25 concept 3 preTask 0 1 NA NA 0 2336 0.833333333333 No M 30-39 yes
subject_25 concept 3 preTask 1 1 NA NA 0 2898 0.833333333333 No M 30-39 yes
subject_25 concept 3 preTask 1 1 NA NA 1 2221 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 1 1 1 3035 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 0 4 0 3170 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 2 1 1 2404 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 4 0 1 9562 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 4 1 1 2716 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 1 4 1 2476 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 2 4 1 3671 0.833333333333 No M 30-39 yes
subject_25 joint 3 Task 0 1 1 0 0 2731 0.833333333333 No M 30-39 yes
